Token,POS,NE,Lemma,Language,Candidate,Anglicism_x,Anglicism_y,Adapted,Exist
agencia,NOUN,I,agenciar,Name Entity,False,False,FALSE,,both
agencia,NOUN,O,agenciar,,True,,FALSE,,both
Don,PROPN,I,Don,PROPN,False,False,FALSE,,both
funcionamiento,NOUN,I,funcionamiento,Name Entity,False,False,FALSE,,both
viendo,VERB,I,ver,Name Entity,False,False,FALSE,,both
charlando,VERB,I,charlar,Name Entity,False,False,FALSE,,both
momento,NOUN,I,momento,Stop Word,False,False,FALSE,,both
momento,NOUN,O,momento,Stop Word,False,False,FALSE,,both
Mariano,PROPN,B,Mariano,PROPN,False,False,FALSE,,both
Ricciarelli,PROPN,I,Ricciarelli,PROPN,False,False,FALSE,,both
Ricciarelli,PROPN,B,Ricciarelli,PROPN,False,False,FALSE,,both
Tenemos,VERB,O,Tenemos,Stop Word,False,False,FALSE,,both
idea,NOUN,O,ideo,,True,,FALSE,,both
idea,NOUN,I,ideo,Name Entity,False,False,FALSE,,both
comunidad,NOUN,O,comunidad,,True,,FALSE,,both
comunidad,NOUN,I,comunidad,Name Entity,False,False,FALSE,,both
conjunto,NOUN,O,conjuntar,,True,,FALSE,,both
puedan,AUX,O,poder,AUX,False,False,FALSE,,both
sentirse,VERB,O,sentirse,,True,,FALSE,,both
cómodos,ADJ,O,cómodo,,True,,FALSE,,both
estuvieran,VERB,O,estar,,True,,FALSE,,both
Parte,NOUN,B,Parte,Stop Word,False,False,FALSE,,both
particular,NOUN,O,particular,,True,,FALSE,,both
particular,ADJ,O,particular,,True,,FALSE,,both
Havas,ADJ,B,Havas,Name Entity,False,False,FALSE,,both
Havas,PROPN,B,Havas,PROPN,False,False,FALSE,,both
opera,VERB,O,operar,,True,,FALSE,,both
100,NUM,O,100,NUM,False,False,FALSE,,both
adoptó,VERB,O,adoptar,,True,,FALSE,,both
Sofía,PROPN,B,Sofía,PROPN,False,False,FALSE,,both
Polo,PROPN,I,Polo,PROPN,False,False,FALSE,,both
Polo,PROPN,B,Polo,PROPN,False,False,FALSE,,both
licenciada,VERB,O,licenciar,,True,,FALSE,,both
publicidad,NOUN,O,publicidad,,True,,FALSE,,both
encargadas,NOUN,O,encargar,,True,,FALSE,,both
pasearlo,NOUN,O,pasearlo,,True,,FALSE,,both
lunes,NOUN,O,lunes,,True,,FALSE,,both
viernes,NOUN,O,viernes,,True,,FALSE,,both
viernes,NOUN,I,viernes,Name Entity,False,False,FALSE,,both
Explica,VERB,B,Explica,Name Entity,False,False,FALSE,,both
hicieron,VERB,O,hacer,Stop Word,False,False,FALSE,,both
encuesta,NOUN,O,encuestar,,True,,FALSE,,both
resultado,NOUN,I,resultar,Name Entity,False,False,FALSE,,both
resultado,NOUN,O,resultar,,True,,FALSE,,both
favorable,ADJ,O,favorable,,True,,FALSE,,both
comunicaron,VERB,O,comunicar,,True,,FALSE,,both
programa,NOUN,O,programar,,True,,FALSE,,both
programa,NOUN,B,programar,Name Entity,False,False,FALSE,,both
adopciones,NOUN,O,adopción,,True,,FALSE,,both
Pedigree,PROPN,B,Pedigree,PROPN,False,False,FALSE,,both
conocieron,VERB,O,conocer,,True,,FALSE,,both
Tenía,VERB,B,Tenía,Stop Word,False,False,FALSE,,both
llegó,VERB,O,llegar,Stop Word,False,False,FALSE,,both
llegó,VERB,I,llegar,Stop Word,False,False,FALSE,,both
dormía,VERB,O,dormir,,True,,FALSE,,both
noches,NOUN,O,noche,,True,,FALSE,,both
gustaba,VERB,O,gustar,,True,,FALSE,,both
quedarse,VERB,O,quedarse,,True,,FALSE,,both
Entonces,ADV,B,Entonces,ADV,False,False,FALSE,,both
compañeras,NOUN,I,compañero,Name Entity,False,False,FALSE,,both
decidieron,VERB,O,decidir,,True,,FALSE,,both
turnarse,VERB,O,turnarse,,True,,FALSE,,both
alojarlo,NOUN,O,alojarlo,,True,,FALSE,,both
casas,NOUN,O,casar,,True,,FALSE,,both
llevarlo,NOUN,O,llevarlo,,True,,FALSE,,both
lindo,VERB,O,lindar,,True,,FALSE,,both
tenerlo,NOUN,O,tenerlo,,True,,FALSE,,both
acá,NOUN,O,acá,,True,,FALSE,,both
acá,NOUN,I,acá,Name Entity,False,False,FALSE,,both
Te,PRON,B,Te,PRON,False,False,FALSE,,both
Te,PRON,O,Te,PRON,False,False,FALSE,,both
distraés,VERB,I,distraés,Name Entity,False,False,FALSE,,both
poco,PRON,I,poco,PRON,False,False,FALSE,,both
poco,PRON,O,poco,PRON,False,False,FALSE,,both
poco,ADV,O,poco,ADV,False,False,FALSE,,both
salís,VERB,O,salir,,True,,FALSE,,both
monotonía,NOUN,O,monotonía,,True,,FALSE,,both
rutina,NOUN,O,rutina,,True,,FALSE,,both
divino,ADJ,O,divino,,True,,FALSE,,both
llevo,VERB,I,llevar,Name Entity,False,False,FALSE,,both
pasear,VERB,I,pasear,Name Entity,False,False,FALSE,,both
cruza,VERB,O,cruzar,,True,,FALSE,,both
relata,VERB,O,relatar,,True,,FALSE,,both
otros,PRON,O,otro,PRON,False,False,FALSE,,both
otros,DET,O,otro,DET,False,False,FALSE,,both
Ringo,PROPN,B,Ringo,PROPN,False,False,FALSE,,both
obsesionado,ADJ,O,obsesionar,,True,,FALSE,,both
cabos,NOUN,O,cabo,,True,,FALSE,,both
sueltos,NOUN,O,suelto,,True,,FALSE,,both
tardó,VERB,O,tardar,,True,,FALSE,,both
dejar,VERB,O,dejar,,True,,FALSE,,both
Adyouwish,PROPN,B,Adyouwish,PROPN,False,False,FALSE,,both
Después,ADV,B,Después,ADV,False,False,FALSE,,both
directivos,NOUN,O,directivo,,True,,FALSE,,both
levantar,VERB,O,levantar,,True,,FALSE,,both
atar,VERB,O,atar,,True,,FALSE,,both
cables,NOUN,O,cable,,True,,FALSE,,both
Ahora,ADV,B,Ahora,ADV,False,False,FALSE,,both
porta,VERB,I,portar,Name Entity,False,False,FALSE,,both
edificio,NOUN,O,edificio,,True,,FALSE,,both
edificio,NOUN,I,edificio,Name Entity,False,False,FALSE,,both
oficinas,NOUN,O,oficina,,True,,FALSE,,both
entrada,NOUN,O,entrar,,True,,FALSE,,both
ascensor,NOUN,O,ascensor,,True,,FALSE,,both
sorprenden,VERB,O,sorprender,,True,,FALSE,,both
adora,VERB,O,adorar,,True,,FALSE,,both
clientes,NOUN,I,cliente,Name Entity,False,False,FALSE,,both
clientes,NOUN,O,cliente,,True,,FALSE,,both
perreros,ADJ,I,perrero,Name Entity,False,False,FALSE,,both
juegan,VERB,I,jugar,Name Entity,False,False,FALSE,,both
feliz,ADJ,O,feliz,,True,,FALSE,,both
Matías,PROPN,B,Matías,PROPN,False,False,FALSE,,both
Vázquez,PROPN,I,Vázquez,PROPN,False,False,FALSE,,both
consultados,ADJ,O,consultar,,True,,FALSE,,both
casi,ADV,O,casi,ADV,False,False,FALSE,,both
quejas,NOUN,O,quejar,,True,,FALSE,,both
compañeros,NOUN,O,compañero,,True,,FALSE,,both
referencia,NOUN,O,referenciar,,True,,FALSE,,both
excepciones,NOUN,O,excepcionar,,True,,FALSE,,both
chico,NOUN,O,chico,,True,,FALSE,,both
trabajaba,VERB,O,trabajar,,True,,FALSE,,both
odiaban,VERB,O,odiar,,True,,FALSE,,both
mutuamente,ADV,O,mutuamente,ADV,False,False,FALSE,,both
siempre,ADV,O,siempre,ADV,False,False,FALSE,,both
hacía,VERB,O,hacer,,True,,FALSE,,both
lado,NOUN,O,lado,Stop Word,False,False,FALSE,,both
escritorio,NOUN,O,escritorio,,True,,FALSE,,both
marcando,VERB,O,marcar,,True,,FALSE,,both
territorio,NOUN,O,territorio,,True,,FALSE,,both
volvió,AUX,O,volver,AUX,False,False,FALSE,,both
volvió,VERB,O,volver,,True,,FALSE,,both
Wicky,PROPN,B,Wicky,PROPN,False,False,FALSE,,both
Wicky,PROPN,I,Wicky,PROPN,False,False,FALSE,,both
quedó,VERB,O,quedar,Stop Word,False,False,FALSE,,both
quedó,VERB,I,quedar,Stop Word,False,False,FALSE,,both
ciega,ADJ,O,ciego,,True,,FALSE,,both
Cloc,PROPN,B,Cloc,PROPN,False,False,FALSE,,both
cloc,VERB,O,cloc,,True,,FALSE,,both
sonido,NOUN,I,sonido,Name Entity,False,False,FALSE,,both
piso,NOUN,O,pisar,,True,,FALSE,,both
piso,NOUN,I,pisar,Name Entity,False,False,FALSE,,both
madera,NOUN,O,maderar,,True,,FALSE,,both
resuena,ADJ,O,resonar,,True,,FALSE,,both
Jengibre,PROPN,O,Jengibre,PROPN,False,False,FALSE,,both
Su,DET,B,Su,DET,False,False,FALSE,,both
Su,DET,O,Su,DET,False,False,FALSE,,both
computadoras,NOUN,O,computador,,True,,FALSE,,both
recuerda,VERB,O,recordar,,True,,FALSE,,both
número,NOUN,O,número,,True,,FALSE,,both
tap,NOUN,O,tap,,True,,TRUE,False,both
Nació,VERB,B,Nació,Name Entity,False,False,FALSE,,both
elemento,NOUN,O,elementar,,True,,FALSE,,both
percusión,NOUN,O,percusión,,True,,FALSE,,both
incluido,ADJ,O,incluir,,True,,FALSE,,both
uñas,NOUN,O,uña,,True,,FALSE,,both
Hace,AUX,O,Hace,AUX,False,False,FALSE,,both
perdió,VERB,O,perder,,True,,FALSE,,both
deambular,VERB,O,deambular,,True,,FALSE,,both
frecuente,ADJ,O,frecuentar,,True,,FALSE,,both
ternura,NOUN,O,ternura,,True,,FALSE,,both
conectan,VERB,O,conectar,,True,,FALSE,,both
enseguida,ADV,O,enseguida,ADV,False,False,FALSE,,both
tranquilo,ADJ,O,tranquilo,,True,,FALSE,,both
interacción,NOUN,O,interacción,,True,,FALSE,,both
sostiene,VERB,O,sostener,,True,,FALSE,,both
Romina,PROPN,B,Romina,PROPN,False,False,FALSE,,both
Romina,PROPN,I,Romina,PROPN,False,False,FALSE,,both
Iannaci,PROPN,I,Iannaci,PROPN,False,False,FALSE,,both
mamá,NOUN,O,mamá,,True,,FALSE,,both
creativa,ADJ,O,creativo,,True,,FALSE,,both
branding,NOUN,O,branding,,True,,TRUE,False,both
esto,PRON,O,este,PRON,False,False,FALSE,,both
esto,NOUN,O,este,Stop Word,False,False,FALSE,,both
perfil,NOUN,O,perfil,,True,,FALSE,,both
pareció,VERB,O,parecer,,True,,FALSE,,both
nuestra,DET,O,nuestro,DET,False,False,FALSE,,both
especialidad,NOUN,O,especialidad,,True,,FALSE,,both
locales,ADJ,O,local,,True,,FALSE,,both
gastronomía,NOUN,O,gastronomía,,True,,FALSE,,both
cálido,ADJ,O,cálido,,True,,FALSE,,both
te,PRON,O,te,PRON,False,False,FALSE,,both
sientas,VERB,O,sentir,,True,,FALSE,,both
apunta,VERB,O,apuntar,,True,,FALSE,,both
cree,VERB,O,creer,,True,,FALSE,,both
cuestión,NOUN,O,cuestión,,True,,FALSE,,both
generacional,ADJ,O,generacional,,True,,FALSE,,both
balance,NOUN,O,balance,,True,,FALSE,,both
/,PUNCT,O,/,PUNCT,False,False,FALSE,,both
work-life,NOUN,O,work-life,,True,,TRUE,False,both
integration,ADJ,O,integration,,True,,TRUE,False,both
integración,NOUN,O,integración,,True,,FALSE,,both
empleado,NOUN,O,emplear,,True,,FALSE,,both
íntegra,ADJ,O,íntegro,,True,,FALSE,,both
ponerse,VERB,O,ponerse,,True,,FALSE,,both
careta,NOUN,O,careta,,True,,FALSE,,both
llega,VERB,O,llegar,,True,,FALSE,,both
quitársela,VERB,O,quitársela,,True,,FALSE,,both
Traer,VERB,B,Traer,Name Entity,False,False,FALSE,,both
perro,NOUN,O,perro,,True,,FALSE,,both
perro,NOUN,I,perro,Name Entity,False,False,FALSE,,both
circunstancias,NOUN,O,circunstancia,,True,,FALSE,,both
Tenerlo,NOUN,B,Tenerlo,Name Entity,False,False,FALSE,,both
ahí,ADV,O,ahí,ADV,False,False,FALSE,,both
tuyo,AUX,O,tuyo,AUX,False,False,FALSE,,both
constantemente,ADV,O,constantemente,ADV,False,False,FALSE,,both
vos,PROPN,O,tú,PROPN,False,False,FALSE,,both
conecta,VERB,O,conectar,,True,,FALSE,,both
emociones,NOUN,O,emocionar,,True,,FALSE,,both
stress,NOUN,O,stress,,True,,TRUE,False,both
stress,NOUN,O,stress,,True,,FALSE,,both
Efectos,NOUN,B,Efectos,Name Entity,False,False,FALSE,,both
caninos,ADJ,I,canino,Name Entity,False,False,FALSE,,both
Bocalán,PROPN,I,Bocalán,PROPN,False,False,FALSE,,both
Bocalán,PROPN,B,Bocalán,PROPN,False,False,FALSE,,both
entidades,NOUN,O,entidad,,True,,FALSE,,both
dedicadas,ADJ,O,dedicar,,True,,FALSE,,both
entrenamiento,NOUN,O,entrenamiento,,True,,FALSE,,both
asistencia,NOUN,O,asistencia,,True,,FALSE,,both
terapia,NOUN,O,terapia,,True,,FALSE,,both
asistida,ADJ,O,asistir,,True,,FALSE,,both
importantes,ADJ,O,importante,,True,,FALSE,,both
nivel,NOUN,O,nivel,,True,,FALSE,,both
internacional,ADJ,O,internacional,,True,,FALSE,,both
Margarita,PROPN,B,Margarita,PROPN,False,False,FALSE,,both
Ziade,PROPN,I,Ziade,PROPN,False,False,FALSE,,both
filial,NOUN,O,filial,,True,,FALSE,,both
argentina,ADJ,O,argentino,,True,,FALSE,,both
olvidar,VERB,O,olvidar,,True,,FALSE,,both
presentación,NOUN,O,presentación,,True,,FALSE,,both
formal,ADJ,O,formal,,True,,FALSE,,both
ayudar,VERB,O,ayudar,,True,,FALSE,,both
CEO,PROPN,O,CEO,PROPN,False,False,TRUE,False,both
sacarle,VERB,O,sacarle,,True,,FALSE,,both
trabaja,VERB,O,trabajar,Stop Word,False,False,FALSE,,both
trabaja,VERB,I,trabajar,Stop Word,False,False,FALSE,,both
mandársela,NOUN,O,mandársela,,True,,FALSE,,both
Inglaterra,PROPN,B,Inglaterra,PROPN,False,False,FALSE,,both
Salimos,VERB,O,Salimos,,True,,FALSE,,both
comercial,ADJ,O,comercial,,True,,FALSE,,both
comercial,ADJ,I,comercial,Name Entity,False,False,FALSE,,both
empezamos,AUX,O,empezar,AUX,False,False,FALSE,,both
vínculo,NOUN,O,vínculo,,True,,FALSE,,both
Eso,PRON,B,Eso,PRON,False,False,FALSE,,both
Eso,PRON,O,Eso,PRON,False,False,FALSE,,both
hubiese,AUX,I,haber,AUX,False,False,FALSE,,both
sucedido,VERB,I,suceder,Name Entity,False,False,FALSE,,both
estaba,AUX,O,estar,AUX,False,False,FALSE,,both
estaba,VERB,O,estar,Stop Word,False,False,FALSE,,both
estaba,AUX,I,estar,AUX,False,False,FALSE,,both
adeptos,NOUN,O,adepto,,True,,FALSE,,both
animales,NOUN,O,animal,,True,,FALSE,,both
animales,NOUN,I,animal,Name Entity,False,False,FALSE,,both
entorno,NOUN,O,entornar,,True,,FALSE,,both
descontracturan,VERB,O,descontracturan,,True,,FALSE,,both
relajan,VERB,O,relajar,,True,,FALSE,,both
motivan,VERB,O,motivar,,True,,FALSE,,both
placer,NOUN,O,placer,,True,,FALSE,,both
pausa,NOUN,O,pausar,,True,,FALSE,,both
sale,VERB,I,salir,Name Entity,False,False,FALSE,,both
sale,VERB,O,salir,,True,,FALSE,,both
comparte,VERB,O,compartir,,True,,FALSE,,both
conoce,VERB,O,conocer,,True,,FALSE,,both
Alicia,PROPN,B,Alicia,PROPN,False,False,FALSE,,both
Dell,PROPN,I,Dell,PROPN,False,False,FALSE,,both
Arciprette,PROPN,B,Arciprette,PROPN,False,False,FALSE,,both
Asociación,PROPN,B,Asociación,PROPN,False,False,FALSE,,both
Terapia,PROPN,B,Terapia,PROPN,False,False,FALSE,,both
Asistida,PROPN,I,Asistida,PROPN,False,False,FALSE,,both
Tacop,PROPN,B,Tacop,PROPN,False,False,FALSE,,both
especialista,NOUN,O,especialista,,True,,FALSE,,both
contacto,NOUN,O,contactar,,True,,FALSE,,both
animal,NOUN,O,animal,,True,,FALSE,,both
animal,ADJ,O,animal,,True,,FALSE,,both
beneficios,NOUN,O,beneficio,,True,,FALSE,,both
emocionales,ADJ,O,emocional,,True,,FALSE,,both
físicos,ADJ,O,físico,,True,,FALSE,,both
Sólo,ADV,B,Sólo,ADV,False,False,FALSE,,both
acariciarlo,NOUN,O,acariciarlo,,True,,FALSE,,both
baja,VERB,O,bajo,,True,,FALSE,,both
presión,NOUN,O,presión,,True,,FALSE,,both
sanguínea,ADJ,O,sanguíneo,,True,,FALSE,,both
ayuda,VERB,O,ayudar,,True,,FALSE,,both
ayuda,NOUN,O,ayudar,,True,,FALSE,,both
disminuir,VERB,O,disminuir,,True,,FALSE,,both
relaja,VERB,O,relajar,,True,,FALSE,,both
trabajar,VERB,O,trabajar,Stop Word,False,False,FALSE,,both
trabajar,VERB,I,trabajar,Stop Word,False,False,FALSE,,both
beneficiosos,ADJ,O,beneficioso,,True,,FALSE,,both
aclara,VERB,I,aclarar,Name Entity,False,False,FALSE,,both
aclara,VERB,O,aclarar,,True,,FALSE,,both
elemental,ADJ,O,elemental,,True,,FALSE,,both
seleccionados,ADJ,O,seleccionar,,True,,FALSE,,both
adiestrados,ADJ,O,adiestrar,,True,,FALSE,,both
regulados,ADJ,O,regular,,True,,FALSE,,both
lazarillos,ADJ,O,lazarillo,,True,,FALSE,,both
ley,NOUN,I,ley,Name Entity,False,False,FALSE,,both
ley,NOUN,O,ley,,True,,FALSE,,both
26858,NUM,I,26858,NUM,False,False,FALSE,,both
acceso,NOUN,I,acceso,Name Entity,False,False,FALSE,,both
acceso,NOUN,O,acceso,,True,,FALSE,,both
deambulación,NOUN,O,deambulación,,True,,FALSE,,both
permanencia,NOUN,O,permanencia,,True,,FALSE,,both
discapacidad,NOUN,O,discapacidad,,True,,FALSE,,both
acompañados,ADJ,O,acompañar,,True,,FALSE,,both
guía,VERB,O,guiar,,True,,FALSE,,both
guía,NOUN,I,guiar,Name Entity,False,False,FALSE,,both
guía,NOUN,O,guiar,,True,,FALSE,,both
sancionada,ADJ,O,sancionar,,True,,FALSE,,both
regulada,VERB,O,regular,,True,,FALSE,,both
Tampoco,ADV,B,Tampoco,ADV,False,False,FALSE,,both
registro,NOUN,I,registrar,Name Entity,False,False,FALSE,,both
registro,ADJ,O,registrar,,True,,FALSE,,both
afirma,VERB,O,afirmar,,True,,FALSE,,both
tipos,NOUN,O,tipo,,True,,FALSE,,both
actividades,NOUN,O,actividad,,True,,FALSE,,both
actividades,NOUN,I,actividad,Name Entity,False,False,FALSE,,both
ideadas,ADJ,O,idear,,True,,FALSE,,both
específicamente,ADV,O,específicamente,ADV,False,False,FALSE,,both
empresarial,ADJ,O,empresarial,,True,,FALSE,,both
Pasean,VERB,B,Pasean,Name Entity,False,False,FALSE,,both
interactúen,VERB,O,interactuar,,True,,FALSE,,both
libremente,ADV,O,libremente,ADV,False,False,FALSE,,both
trabajan,VERB,O,trabajar,Stop Word,False,False,FALSE,,both
encuentros,NOUN,O,encuentro,,True,,FALSE,,both
informativos,ADJ,O,informativo,,True,,FALSE,,both
ejercicios,NOUN,O,ejercicio,,True,,FALSE,,both
valores,NOUN,O,valorar,,True,,FALSE,,both
empresariales,ADJ,O,empresarial,,True,,FALSE,,both
puntuales,ADJ,O,puntual,,True,,FALSE,,both
visitó,VERB,O,visitar,,True,,FALSE,,both
Bayer,PROPN,B,Bayer,PROPN,False,False,FALSE,,both
división,NOUN,O,división,,True,,FALSE,,both
sanidad,NOUN,O,sanidad,,True,,FALSE,,both
apoya,VERB,O,apoyar,,True,,FALSE,,both
calificarse,VERB,O,calificarse,,True,,FALSE,,both
primera,ADJ,O,primero,Stop Word,False,False,FALSE,,both
12,NUM,O,12,NUM,False,False,FALSE,,both
concurrieron,VERB,O,concurrir,,True,,FALSE,,both
instalaciones,NOUN,O,instalación,,True,,FALSE,,both
evolucionando,VERB,O,evolucionar,,True,,FALSE,,both
Queremos,VERB,B,Queremos,Stop Word,False,False,FALSE,,both
analizar,VERB,O,analizar,,True,,FALSE,,both
incorporar,VERB,O,incorporar,,True,,FALSE,,both
actividad,NOUN,O,actividad,,True,,FALSE,,both
firme,ADJ,O,firmar,,True,,FALSE,,both
conocen,VERB,O,conocer,,True,,FALSE,,both
pretender,AUX,O,pretender,AUX,False,False,FALSE,,both
convivan,VERB,O,convivir,,True,,FALSE,,both
ambiente,NOUN,O,ambientar,,True,,FALSE,,both
Medellin,PROPN,B,Medellin,PROPN,False,False,FALSE,,both
Vanesa,PROPN,I,Vanesa,PROPN,False,False,FALSE,,both
Helfenstein,PROPN,I,Helfenstein,PROPN,False,False,FALSE,,both
Krauss,PROPN,I,Krauss,PROPN,False,False,FALSE,,both
encargada,ADJ,O,encargar,,True,,FALSE,,both
encargada,NOUN,O,encargar,,True,,FALSE,,both
Salud,PROPN,B,Salud,PROPN,False,False,FALSE,,both
Animal,PROPN,I,Animal,PROPN,False,False,FALSE,,both
Latinoamérica,PROPN,B,Latinoamérica,PROPN,False,False,FALSE,,both
firma,NOUN,O,firmar,,True,,FALSE,,both
ubicado,ADJ,O,ubicar,,True,,FALSE,,both
Munro,PROPN,B,Munro,PROPN,False,False,FALSE,,both
400,NUM,O,400,NUM,False,False,FALSE,,both
1000,NOUN,O,1000,,True,,FALSE,,both
Somos,AUX,O,Somos,AUX,False,False,FALSE,,both
unieron,VERB,O,unir,,True,,FALSE,,both
generó,VERB,I,generar,Name Entity,False,False,FALSE,,both
buen,ADJ,I,bueno,Stop Word,False,False,FALSE,,both
buen,ADJ,O,bueno,Stop Word,False,False,FALSE,,both
clima,NOUN,I,clima,Name Entity,False,False,FALSE,,both
clima,NOUN,O,clima,,True,,FALSE,,both
mayor,ADJ,O,mayor,Stop Word,False,False,FALSE,,both
mayor,ADJ,I,mayor,Stop Word,False,False,FALSE,,both
pertenencia,NOUN,O,pertenencia,,True,,FALSE,,both
visitas,NOUN,I,visitar,Name Entity,False,False,FALSE,,both
Bacalán,PROPN,I,Bacalán,PROPN,False,False,FALSE,,both
comunicó,VERB,O,comunicar,,True,,FALSE,,both
áreas,NOUN,O,área,,True,,FALSE,,both
sumarse,VERB,O,sumarse,,True,,FALSE,,both
hacemos,VERB,O,hacer,Stop Word,False,False,FALSE,,both
enamorada,ADJ,O,enamorar,,True,,FALSE,,both
ARTICLE0057,PROPN,O,ARTICLE0057,PROPN,False,False,FALSE,,both
sushi,NOUN,I,sushi,Name Entity,False,False,FALSE,,both
sushi,ADJ,I,sushi,Name Entity,False,False,FALSE,,both
sushi,NOUN,O,sushi,,True,,FALSE,,both
sushi,PROPN,I,sushi,PROPN,False,False,FALSE,,both
sushi,VERB,O,sushi,,True,,FALSE,,both
Carolina,PROPN,B,Carolina,PROPN,False,False,FALSE,,both
Aguirre,PROPN,I,Aguirre,PROPN,False,False,FALSE,,both
doy,VERB,O,dar,,True,,FALSE,,both
vuelta,NOUN,O,volver,,True,,FALSE,,both
comentarios,NOUN,O,comentario,,True,,FALSE,,both
reseñas,NOUN,O,reseñar,,True,,FALSE,,both
restaurantes,NOUN,O,restaurante,,True,,FALSE,,both
notas,NOUN,O,noto,,True,,FALSE,,both
notas,NOUN,I,noto,Name Entity,False,False,FALSE,,both
tendencias,NOUN,O,tendencia,,True,,FALSE,,both
gastronómicas,ADJ,O,gastronómico,,True,,FALSE,,both
asombra,VERB,O,asombrar,,True,,FALSE,,both
odio,NOUN,O,odiar,,True,,FALSE,,both
despiertan,VERB,O,despertar,,True,,FALSE,,both
modas,NOUN,O,moda,,True,,FALSE,,both
lectores,NOUN,O,lector,,True,,FALSE,,both
nota,NOUN,I,noto,Name Entity,False,False,FALSE,,both
nota,NOUN,O,noto,,True,,FALSE,,both
fusión,NOUN,I,fusión,Name Entity,False,False,FALSE,,both
bagels,NOUN,O,bagels,,True,,TRUE,False,both
cocina,NOUN,O,cocinar,,True,,FALSE,,both
nikkei,ADJ,O,nikkei,,True,,FALSE,,both
diez,NUM,O,diez,NUM,False,False,FALSE,,both
veinte,NUM,O,veinte,NUM,False,False,FALSE,,both
foristas,NOUN,O,foristas,,True,,FALSE,,both
indignados,ADJ,O,indignar,,True,,FALSE,,both
reclaman,VERB,O,reclamar,,True,,FALSE,,both
terminar,VERB,O,terminar,,True,,FALSE,,both
estupidez,NOUN,O,estupidez,,True,,FALSE,,both
inmediatamente,ADV,O,inmediatamente,ADV,False,False,FALSE,,both
molestarles,ADJ,I,molestarles,Name Entity,False,False,FALSE,,both
precio,NOUN,I,preciar,Name Entity,False,False,FALSE,,both
precio,NOUN,O,preciar,,True,,FALSE,,both
inclusión,NOUN,O,inclusión,,True,,FALSE,,both
ingredientes,NOUN,O,ingrediente,,True,,FALSE,,both
menú,NOUN,O,menú,,True,,FALSE,,both
concentra,VERB,O,concentrar,,True,,FALSE,,both
reclamos,NOUN,O,reclamo,,True,,FALSE,,both
temor,NOUN,O,temor,,True,,FALSE,,both
nuevos,ADJ,O,nuevo,Stop Word,False,False,FALSE,,both
productos,NOUN,O,producto,,True,,FALSE,,both
amenacen,VERB,O,amenazar,,True,,FALSE,,both
cultura,NOUN,O,cultura,,True,,FALSE,,both
tradiciones,NOUN,O,tradición,,True,,FALSE,,both
apreciación,NOUN,I,apreciación,Name Entity,False,False,FALSE,,both
instale,NOUN,O,instalar,,True,,FALSE,,both
tambalear,VERB,O,tambalear,,True,,FALSE,,both
mesa,NOUN,O,mesar,,True,,FALSE,,both
domingo,NOUN,O,domingo,,True,,FALSE,,both
Déjense,ADJ,B,Déjense,Name Entity,False,False,FALSE,,both
joder,VERB,I,joder,Name Entity,False,False,FALSE,,both
boludez,NOUN,O,boludez,,True,,FALSE,,both
nada,PRON,O,nadar,PRON,False,False,FALSE,,both
cobran,VERB,O,cobrar,,True,,FALSE,,both
arroz,NOUN,O,arroz,,True,,FALSE,,both
pescado,ADJ,O,pescar,,True,,FALSE,,both
crudo,NOUN,O,crudo,,True,,FALSE,,both
oro,NOUN,O,orar,,True,,FALSE,,both
focas,NOUN,O,foca,,True,,FALSE,,both
horrible,ADJ,I,horrible,Name Entity,False,False,FALSE,,both
Palermo,PROPN,I,Palermo,PROPN,False,False,FALSE,,both
Palermo,PROPN,B,Palermo,PROPN,False,False,FALSE,,both
enrollaran,VERB,O,enrollar,,True,,FALSE,,both
bosta,NOUN,O,bosta,,True,,FALSE,,both
caballo,NOUN,O,caballo,,True,,FALSE,,both
dirían,VERB,O,decir,,True,,FALSE,,both
exquisita,VERB,O,exquisito,,True,,FALSE,,both
reproducen,VERB,O,reproducir,,True,,FALSE,,both
sucede,VERB,I,suceder,Name Entity,False,False,FALSE,,both
cupcakes,NOUN,I,cupcakes,Name Entity,False,False,TRUE,False,both
cinco,NUM,O,cincar,NUM,False,False,FALSE,,both
detractores,NOUN,O,detractor,,True,,FALSE,,both
exigiendo,AUX,O,exigir,AUX,False,False,FALSE,,both
digan,VERB,O,decir,,True,,FALSE,,both
tortitas,NOUN,O,tortita,,True,,FALSE,,both
decoradas,ADJ,O,decorar,,True,,FALSE,,both
madalenas,ADJ,O,madalenas,,True,,FALSE,,both
especialidades,NOUN,O,especialidad,,True,,FALSE,,both
enojan,VERB,O,enojar,,True,,FALSE,,both
muchísimo,ADV,O,muchísimo,ADV,False,False,FALSE,,both
pasa,VERB,I,paso,Name Entity,False,False,FALSE,,both
spaghetti,NOUN,O,spaghetti,,True,,FALSE,,both
fusilli,NOUN,O,fusilli,,True,,FALSE,,both
lasagna,NOUN,O,lasagna,,True,,FALSE,,both
reclama,VERB,O,reclamar,,True,,FALSE,,both
diga,VERB,O,decir,,True,,FALSE,,both
fideo,NOUN,O,fideo,,True,,FALSE,,both
finito,ADJ,O,finito,,True,,FALSE,,both
pasta,NOUN,O,pastar,,True,,FALSE,,both
enroscada,ADJ,O,enroscar,,True,,FALSE,,both
encono,NOUN,I,enconar,Name Entity,False,False,FALSE,,both
